"","pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo"
"93","25329575","","4203690","10.1371/journal.pone.0108679","./publications/PMC4203690.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2014","",TRUE,"Competing Interests: This study was partly funded by Jeppsen Systems AB. Tomas Klemets and David Karlsson are affiliated with Jeppsen Systems AB marketing Fatigue Risk Management Systems products and services, including the Boeing Alertness Modell (BAM) which is independently derived from previous published work on the Three Process Model (TPM). Stephen Hough is affiliated with the commercial airliner Scandinavian Airline Systems AB. There are no other patents, products in development or marketed products to declare. This does not alter the authors' adherence to all the PLOS ONE policies on sharing data and materials.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The study was partly funded by Vinnova Sweden (to Stress Research Institute) (www.vinnova.se) and partly by Jeppesen AB. The funder Vinnova had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. Co-authors Tomas Klemets and David Karlsson are employed by the funder Jeppesen AB. Jeppesen AB provided support in the form of salaries for authors TK and DK, but did not have any additional role in the study design, data collection and analysis, decision to publish, or preparation of the manuscript. Co-author Stephen Hough is employed by Scandinavian Airline Systems AB. Scandinavian Airline Systems AB provided support in the form of salaries for author SH, but did not have any additional role in the study design, data collection and analysis, decision to publish, or preparation of the manuscript. The specific roles of these authors are articulated in the ‘author contributions’ section.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"94","25326710","","4210619","10.1186/1471-2458-14-1083","./publications/PMC4210619.xml","BMC Public Health","BioMed Central; London","","","2014","",TRUE,"Competing interests: The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"We thank Gunilla Ekelund Brogren, Camilla Jalling, and Eva Skärstrand for collaborating on the project. Additionally, we would like to express our gratitude to all the parents who participated in the trial, as well as to the group leaders and contact persons working within the trial. The trial was funded by the former National Institute of Public Health, currently known as the Public Health Agency of Sweden.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Trial registration Current Controlled Trials: ISRCTN70202532. November 7th 2012.","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"95","25151915","","4222599","10.1016/j.brat.2014.07.010","./publications/PMC4222599.xml","Behaviour Research and Therapy","Elsevier Science","","","","2014",TRUE,"Ian Clark is supported by a United Kingdom Medical Research Council Centenary Early Career Award. Katherine Niehaus is supported by the Rhodes Trust and the RCUK Digital Economy Programme [EP/G036861/1]. Mark Woolrich is supported by the 10.13039/100004440Wellcome Trust; the MRC/EPSRC UK MEG Partnership award. Emily Holmes is supported by the United Kingdom Medical Research Council intramural programme [MC-A060-5PR50]; a Wellcome Trust Clinical Fellowship [WT088217]. Clare Mackay, Emily Holmes, Mark Woolrich are supported by the National Institute for Health Research (NIHR) Oxford Biomedical Research Programme. The views expressed are those of the author(s) and not necessarily those of the Rhodes Trust, RCUK, NHS, NIHR or the Department of Health. Funding to pay the Open Access publication charges for this article are provided by the United Kingdom Medical Research Council. None of the authors have any financial interest or benefit arising from the direct applications of their research.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Ian Clark is supported by a United Kingdom Medical Research Council Centenary Early Career Award. Katherine Niehaus is supported by the Rhodes Trust and the RCUK Digital Economy Programme [EP/G036861/1]. Mark Woolrich is supported by the 10.13039/100004440Wellcome Trust; the MRC/EPSRC UK MEG Partnership award. Emily Holmes is supported by the United Kingdom Medical Research Council intramural programme [MC-A060-5PR50]; a Wellcome Trust Clinical Fellowship [WT088217]. Clare Mackay, Emily Holmes, Mark Woolrich are supported by the National Institute for Health Research (NIHR) Oxford Biomedical Research Programme. The views expressed are those of the author(s) and not necessarily those of the Rhodes Trust, RCUK, NHS, NIHR or the Department of Health. Funding to pay the Open Access publication charges for this article are provided by the United Kingdom Medical Research Council. None of the authors have any financial interest or benefit arising from the direct applications of their research.","","","United Kingdom Medical Research Council Centenary Early Career Award; Rhodes Trust; RCUK Digital Economy Programme; 10.13039/100004440Wellcome Trust; MRC/EPSRC UK MEG Partnership award; United Kingdom Medical Research Council intramural programme; Wellcome Trust Clinical Fellowship; National Institute for Health Research (NIHR) Oxford Biomedical Research Programme",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA
"96","24236500","","4235404","10.1111/sjop.12088","./publications/PMC4235404.xml","Scandinavian Journal of Psychology","BlackWell Publishing Ltd; Oxford, UK","Division of Rehabilitation Medicine, Danderyd Hospital; Department of Clinical Neuroscience, Karolinska Institutet; Department of Clinical Sciences, Karolinska Institutet","","2013","2014",FALSE,"",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE
"97","25423095","","4244095","10.1371/journal.pone.0112733","./publications/PMC4244095.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2014","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This work was supported by the Swedish Council for Working Life and Social Research under Grant nr: 2006-0069; Center for Health Care Science at the Karolinska Institute, Sweden under Grant nr: 2008-4737. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"98","25437150","","4250052","10.1371/journal.pone.0113871","./publications/PMC4250052.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2014","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The funders of the study were Stockholm County council and Karolinska Institutet, which are both public institutions. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Trial Registration Clinicaltrials.gov (ID NCT00828152)
","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"99","25494198","","4262408","10.1371/journal.pone.0114102","./publications/PMC4262408.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2014","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This research was supported by a grant from DSCR (Délégation à la Sécurité et à la Circulation Routières, Ministère de l'Intérieur, France). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"100","25493937","","4262429","10.1371/journal.pone.0114724","./publications/PMC4262429.xml","PLoS ONE","Public Library of Science; San Francisco, USA","","","2014","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This study was supported by grants SFRH/19513/2004 (to SCS) and PTDC/PSI/73429/2006 (to SCS and FE), from the Foundation of Science and Technology of the Portuguese Ministry of Science, Technology and Higher Education (www.fct.pt), and co-financed by The Operational Program of Science and Innovation 2010 and the European Social Funding. The study also received financial support of AÖ from the Swedish Research Council (Grant 421-2010-2117); The NOS-S Excellence Center for Cognitive Control in Memory, Attention, Language and Emotion; and the U.S. National Institute of Mental (P50MH72850) to the Center for the Study of Emotion and Attention at the University of Florida, Gainesville. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"101","25438621","","4265536","10.1186/1471-2458-14-1238","./publications/PMC4265536.xml","BMC Public Health","BioMed Central; London","","","2014","",TRUE,"Competing interests: The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"102","25680096","","4332680","10.1371/journal.pone.0116876","./publications/PMC4332680.xml","PLoS ONE","Public Library of Science; San Francisco, CA USA","","","2015","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"ES and LSE received funding for this study from the Public Health Fund, Stockholm County Council. GN received funding from the Signhild Engkvist Foundation, the Martin Rind Foundation and the Lars Hierta Memorial Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","other",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"103","25885652","","4359485","10.1186/s12888-015-0419-8","./publications/PMC4359485.xml","BMC Psychiatry","BioMed Central; London","","","2015","",TRUE,"Competing interests: The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This work was funded by HRH Crown Princess Lovisas Fund for Child Health Care, the Gillbergska Foundation, The First of May Flower Annual Campaign, Professor Bror Gadelius Memorial Foundation, The Sven Jerring Foundation and Uppsala University. The second author was supported by a grant from Karolinska Institutet.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"104","25849477","","4388630","10.1371/journal.pone.0123412","./publications/PMC4388630.xml","PLoS ONE","Public Library of Science; San Francisco, CA USA","","","2015","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"The main funding organizations (Karolinska Insititutet and Stockholm County Council) is a public institution and had no role in the design and conduct of the study; in the collection, management, and analysis of the data; or in the preparation, review and approval of the manuscript. All authors report that they have no competing interests.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"105","24920083","","4391283","10.1080/02699931.2014.926861","./publications/PMC4391283.xml","Cognition & Emotion","Routledge","Department of Psychiatry; , ; University of Oxford; Medical Research Council Cognition and Brain Sciences Unit","UK; UK","2014","2015",FALSE,"",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE
"106","25488976","","4392213","10.1136/jech-2014-204958","./publications/PMC4392213.xml","Journal of Epidemiology and Community Health","BMJ Publishing Group; BMA House, Tavistock Square, London, WC1H 9JR","Institute of Environmental Medicine, Karolinska Institutet; Karolinska Institutet; Karolinska Institutet; NTNU; Centre for Social Research on Alcohol and Drugs, Stockholm University","Sweden; Sweden; Sweden; Norway; Sweden","2014","2015",TRUE,"Competing interests: None .",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  The Swedish Council for Health, Working Life and Welfare (former Swedish council for working life and social research, (2008–0907)).","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"107","25877283","","4401866","10.1136/bmjopen-2015-008127","./publications/PMC4401866.xml","BMJ Open","BMJ Publishing Group; BMA House, Tavistock Square, London, WC1H 9JR","Karolinska Institutet; Stress Research Institute, Stockholm University; Mid Sweden University; Behavioral Science Institute, Radboud University","Sweden; Sweden; Sweden; The Netherlands","2015","",TRUE,"Competing interests:  None declared.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding:  This study was funded by the AFA Insurance Company (grant number 120264).","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"108","25889819","","4403705","10.1186/s12966-015-0194-4","./publications/PMC4403705.xml","The International Journal of Behavioral Nutrition and Physical Activity","BioMed Central; London","","","2015","",TRUE,"Competing interests: The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Research related to this study was supported by funds to PN by Vinnova Marie Curie International Qualification (2011-03443), Karolinska Institutet, Jerring Foundation, Samariten Foundation, Magnus Bergvall Foundation, Fredrik and Ingrid Thurings Foundation, Swedish Society of Medicine, Helge Ax:son Johnsson Foundation, ìShizu Matsumuraîs Donation, Foundation Frimurare Barnhuset in Stockholm, Foundation Barnavård and Crown Princess Lovisa Foundation for Pediatric Care. AE was supported by Jerring Foundation and Crown Princess Lovisa Foundation for Pediatric Care.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"109","25893687","","4404057","10.1371/journal.pone.0124258","./publications/PMC4404057.xml","PLoS ONE","Public Library of Science; San Francisco, CA USA","","","2015","",TRUE,"Competing Interests: The authors have declared that no competing interests exist.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This study was supported by research grants from Stockholm County Council (Nils Lindefors). The main funding organization is a public institution, and neither of the funding organizations had any role in the design and conduct of the study; in the collection, management, and analysis of the data; or in the preparation, review, and approval of the manuscript.","","","",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"110","25906330","","4407500","10.1038/srep09831","./publications/PMC4407500.xml","Scientific Reports","Nature Publishing Group","Department of Neuroscience, Karolinska Institutet","Sweden","2015","",FALSE,"",FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This research was made possible by funding from the Swedish Research Council, the James McDonnell Foundation, the Söderbergska Stiftelsen and Riksbankens Jubileumsfond.","","","",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"111","25805405","","4407900","10.1016/j.jad.2015.02.026","./publications/PMC4407900.xml","Journal of Affective Disorders","Elsevier/North-Holland Biomedical Press","","","","2015",TRUE,"Conflict of interest Professor Gavin Andrews is the Director of the Clinical Research Unit for Anxiety and Depression (CRUfAD) and the This Way Up (https://thiswayup.org.au) service in Australia that provides internet-based CBT programs to practitioners and patients.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Financial support Alishia D. Williams is supported by an Australian National Health and Medical Research Council (NHMRC) Fellowship (630746). Portions of this research were supported by a University of New South Wales (PS16798), Australia Faculty of Medicine grant awarded to Alishia D. Williams and a Bupa Health Foundation (RG124613) grant awarded to Alishia D. Williams, Emily A. Holmes, Simon E. Blackwell, and Gavin Andrews. Emily A. Holmes and Simon E. Blackwell are supported by the Medical Research Council (United Kingdom) intramural programme (MC-A060-5PR50) and received support from the Lupina Foundation. Emily A. Holmes is also supported by a Wellcome Trust Clinical Fellowship (WT088217), and the National Institute for Health Research (NIHR) Oxford Biomedical Research Centre Programme. The views expressed are those of the author(s) and not necessarily those of the NHS, the NIHR or the Department of Health. The study sponsor and funders had no role in the study design. Open Access publication charges for this article was provided by the UK Medical Research Council.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
